Precinct_name,Contest_title,candidate_name,Party_Code,total_votes
310,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,364
310,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,140
310,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,321
310,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,95
310,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,375
310,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,245
310,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,221
311,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,82
311,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,164
311,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,44
311,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,204
311,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,173
311,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,78
311,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,101
311,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,151
311,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,53
311,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,199
311,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,137
311,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,113
311,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,69
311,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,181
311,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,89
311,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,159
312,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,29
312,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,234
312,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,27
312,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,233
312,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,130
312,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,126
312,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,93
312,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,166
312,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,47
312,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,212
312,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,66
312,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,194
312,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,44
312,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,212
312,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,157
312,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,97
313,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,9
313,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,6
313,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,6
313,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,9
313,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,11
313,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,3
313,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,7
313,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,7
313,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,4
313,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,11
313,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,10
313,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,4
313,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,7
313,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,8
313,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,3
313,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,13
314,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,60
314,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,548
314,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,60
314,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,548
314,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,282
314,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,323
314,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,247
314,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,350
314,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,92
314,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,506
314,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,171
314,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,430
314,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,111
314,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,497
314,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,354
314,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,250
315,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,68
315,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,515
315,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,52
315,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,525
315,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,268
315,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,304
315,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,201
315,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,367
315,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,85
315,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,486
315,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,169
315,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,402
315,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,110
315,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,474
315,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,328
315,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,246
316,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,34
316,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,224
316,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,27
316,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,229
316,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,97
316,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,155
316,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,80
316,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,173
316,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,38
316,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,215
316,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,47
316,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,208
316,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,50
316,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,201
316,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,157
316,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,92
317,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Dita Dauti-Heilman,,61
317,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Fred Drewe,,63
317,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Leslie Simon Davis,,111
317,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,44
317,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,411
317,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,62
317,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,390
317,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,220
317,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,228
317,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,183
317,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,262
317,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,71
317,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,376
317,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,175
317,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,271
317,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,85
317,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,366
317,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,221
317,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,228
318,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Dita Dauti-Heilman,,12
318,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Fred Drewe,,12
318,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Leslie Simon Davis,,20
318,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,7
318,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,52
318,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,10
318,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,47
318,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,28
318,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,30
318,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,22
318,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,35
318,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,10
318,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,47
318,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,17
318,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,40
318,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,7
318,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,50
318,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,42
318,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,14
319,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,24
319,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,277
319,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,20
319,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,279
319,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,124
319,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,170
319,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,92
319,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,201
319,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,34
319,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,260
319,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,69
319,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,227
319,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,40
319,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,260
319,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,179
319,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,114
320,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,18
320,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,297
320,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,27
320,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,287
320,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,122
320,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,188
320,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,98
320,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,212
320,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,45
320,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,265
320,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,63
320,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,250
320,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,48
320,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,266
320,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,198
320,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,109
321,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,22
321,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,124
321,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,6
321,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,138
321,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,59
321,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,86
321,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,38
321,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,106
321,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,14
321,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,131
321,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,50
321,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,94
321,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,22
321,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,123
321,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,67
321,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,76
323,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,60
323,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,125
323,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,29
323,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,161
323,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,109
323,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,82
323,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,80
323,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,109
323,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,41
323,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,149
323,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,112
323,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,77
323,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,53
323,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,139
323,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,80
323,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,110
324,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Dita Dauti-Heilman,,0
324,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Fred Drewe,,0
324,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Leslie Simon Davis,,0
324,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,36
324,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,491
324,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,41
324,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,477
324,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,210
324,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,302
324,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,162
324,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,349
324,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,57
324,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,451
324,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,113
324,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,399
324,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,64
324,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,453
324,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,309
324,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,198
325,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,4
325,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,9
325,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,2
325,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,11
325,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,8
325,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,5
325,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,7
325,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,6
325,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,5
325,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,8
325,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,5
325,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,8
325,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,4
325,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,8
325,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,7
325,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,6
326,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,38
326,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,303
326,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,30
326,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,305
326,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,169
326,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,168
326,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,146
326,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,190
326,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,48
326,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,285
326,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,123
326,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,210
326,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,60
326,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,278
326,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,193
326,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,145
327,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,114
327,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,540
327,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,85
327,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,566
327,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,329
327,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,318
327,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,283
327,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,360
327,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,113
327,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,531
327,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,263
327,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,381
327,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,144
327,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,511
327,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,352
327,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,300
328,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,99
328,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,455
328,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,71
328,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,482
328,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,316
328,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,233
328,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,256
328,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,292
328,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,103
328,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,449
328,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,220
328,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,327
328,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,124
328,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,426
328,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,264
328,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,280
329,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,88
329,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,273
329,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,56
329,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,305
329,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,208
329,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,152
329,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,135
329,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,224
329,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,59
329,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,296
329,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,157
329,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,200
329,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,99
329,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,263
329,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,181
329,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,186
330,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Dita Dauti-Heilman,,90
330,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Fred Drewe,,111
330,"BOARD OF TRUSTEE, WESTBANK COMMUNITY LIBRARY DISTRICT",Leslie Simon Davis,,153
330,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,50
330,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,397
330,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,47
330,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,394
330,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,199
330,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,234
330,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,175
330,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,257
330,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,65
330,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,370
330,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,150
330,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,283
330,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,98
330,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,341
330,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",Against,,226
330,"TRAVIS COUNTY BOND PROPOSITION, TRAVIS COUNTY BOND ELECTION",For,,207
331,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",Against,,91
331,"PROP. 1, CONSTITUTIONAL AMENDMENT ELECTION",For,,464
331,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",Against,,72
331,"PROP. 2, CONSTITUTIONAL AMENDMENT ELECTION",For,,479
331,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",Against,,295
331,"PROP. 3, CONSTITUTIONAL AMENDMENT ELECTION",For,,252
331,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",Against,,227
331,"PROP. 4, CONSTITUTIONAL AMENDMENT ELECTION",For,,313
331,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",Against,,90
331,"PROP. 5, CONSTITUTIONAL AMENDMENT ELECTION",For,,457
331,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",Against,,206
331,"PROP. 6, CONSTITUTIONAL AMENDMENT ELECTION",For,,339
331,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",Against,,130
331,"PROP. 7, CONSTITUTIONAL AMENDMENT ELECTION",For,,418
